DATE (MM/DD/YYYY),HOUR-MST,Avg Global Horiz (platform) [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horiz [W/m^2],Avg Air Temperature [deg C],Avg Rel Humidity [%],Avg Temp CM22 (platform) [deg C],Avg Temp CHP1 [deg C]
1/27/2015,5,-1.5408,-0.3168,0.2868,13.1425,62.7647,18.4737,17.0997
1/27/2015,6,-1.4615,-0.2340,0.2668,12.1233,69.7032,17.5365,16.4083
1/27/2015,7,-1.1999,-0.7416,0.2962,12.6188,74.2742,16.1947,15.7150
1/27/2015,8,7.8588,18.9876,8.1344,12.0863,78.2088,16.8252,15.9510
1/27/2015,9,138.4749,276.6812,68.8072,13.3237,71.9075,18.5275,17.5897
1/27/2015,10,359.4120,777.8715,60.4075,16.4845,57.9172,22.0678,21.3200
1/27/2015,11,402.2469,363.9152,226.3532,18.2535,51.9433,24.8105,24.5895
1/27/2015,12,429.0515,425.9212,171.6710,19.4070,48.3377,25.9430,26.1022
1/27/2015,13,662.1311,889.7656,99.2999,22.9163,35.4278,30.4375,30.7153
1/27/2015,14,651.4956,938.2412,77.8220,24.3422,33.0197,32.2352,32.5997
1/27/2015,15,563.5649,911.9044,73.5765,24.7867,34.5508,32.5748,32.8343
1/27/2015,16,412.9784,830.9911,68.0594,24.3578,36.4665,31.7343,30.9818
1/27/2015,17,219.6215,614.0654,60.6871,21.9442,45.0080,28.2890,27.1137
1/27/2015,18,26.7395,59.5724,24.3340,19.8010,51.8143,25.2898,24.1967
1/27/2015,19,-1.3617,-0.4299,0.7387,18.3942,56.6228,23.4820,22.4475
1/27/2015,20,-1.7203,-0.4298,0.3582,17.4423,60.3512,22.5587,21.4652
1/27/2015,21,-1.5499,-0.4299,0.3582,16.7305,63.9225,21.9332,20.7948
1/27/2015,22,-1.7246,-0.4305,0.3582,16.0552,67.5832,21.2343,20.0082
1/27/2015,23,-1.7022,-0.4305,0.3578,15.2352,71.3148,20.4348,19.0562
1/28/2015,0,-1.6988,-0.4305,0.3573,14.3508,75.2743,19.6813,18.1322
1/28/2015,1,-1.4496,-0.3765,0.3565,13.6820,77.5425,18.9597,17.5432
1/28/2015,2,-1.6925,-0.4184,0.3275,13.1435,78.8922,18.3913,16.7223
1/28/2015,3,-1.6950,-0.4288,0.3104,12.9850,78.8112,18.1767,16.4510
1/28/2015,4,-1.6021,-0.4032,0.3475,11.9217,82.4483,17.1363,15.7138
1/28/2015,5,-1.5819,-0.3595,0.2873,11.5977,81.9933,16.8310,15.3587
1/28/2015,6,-1.4556,-0.4279,0.3295,10.6773,83.4617,15.9063,14.3715
1/28/2015,7,-1.4897,-0.4033,0.3424,10.6663,82.2550,15.8715,14.3328
1/28/2015,8,27.2797,172.5711,15.1455,10.2623,83.8117,15.4122,14.2190
1/28/2015,9,195.1509,669.2928,48.8674,12.4355,76.0100,17.9465,16.8535
1/28/2015,10,390.1322,855.7287,61.8174,15.0245,65.6240,21.0537,20.6025
1/28/2015,11,501.9729,679.2716,151.1588,17.7947,57.2048,24.0630,24.4758
1/28/2015,12,652.4674,953.6949,78.3981,20.6532,48.4693,27.8315,28.1868
1/28/2015,13,681.7263,918.8943,97.6767,22.6765,42.0587,30.3540,30.4670
1/28/2015,14,641.7605,774.2948,167.8324,24.1283,35.7677,32.0250,32.0213
1/28/2015,15,593.0525,969.0497,70.3351,25.2787,28.0077,32.7185,33.2633
1/28/2015,16,419.0488,806.0508,80.2704,25.7028,26.1020,32.9148,32.3630
1/28/2015,17,222.6961,338.7992,142.0589,23.9410,32.7002,30.3408,29.4980
1/28/2015,18,20.3729,3.1761,23.7003,21.3665,41.8807,26.9015,25.8100
1/28/2015,19,-1.9198,-0.3263,0.4432,19.0710,56.8225,24.1738,23.1375
1/28/2015,20,-1.7899,-0.4305,0.3582,17.9502,61.4685,23.0018,21.9238
1/28/2015,21,-1.7038,-0.4305,0.3582,17.4928,62.5337,22.5470,21.4115
1/28/2015,22,-1.4240,-0.4303,0.3575,17.0375,64.3455,22.3155,21.0653
1/28/2015,23,-1.5455,-0.1856,0.3582,16.3160,67.4453,21.7343,20.5108
1/29/2015,0,-1.4623,-0.4299,0.3579,15.2420,72.7555,20.6092,19.3118
1/29/2015,1,-1.3617,-0.3420,0.3539,15.2130,72.8045,20.6503,19.3347
1/29/2015,2,-1.3617,-0.3798,0.3549,15.0058,73.1247,20.4557,19.0977
1/29/2015,3,-1.3617,-0.2157,0.3527,14.7342,73.3152,20.2460,18.9623
1/29/2015,4,-1.3724,-0.2844,0.3550,14.3483,74.3435,19.7412,18.4040
1/29/2015,5,-1.5049,-0.4090,0.3539,13.8187,74.6807,19.1295,17.7397
1/29/2015,6,-1.6018,-0.4304,0.3548,13.6175,68.3868,18.8363,17.4130
1/29/2015,7,-1.4069,-0.3126,0.3134,13.0795,71.2412,18.3682,17.0912
1/29/2015,8,5.0072,-0.3186,6.5238,13.6697,71.0595,19.0202,17.7865
1/29/2015,9,35.0834,-0.2211,37.0024,14.6065,65.5105,19.9430,18.9512
1/29/2015,10,82.6647,0.1576,85.1298,15.6880,59.2730,21.1652,20.3095
1/29/2015,11,219.7178,11.6393,217.7164,17.4947,50.7103,23.2413,22.9063
1/29/2015,12,269.7632,9.7683,270.8940,19.1938,42.2790,25.4538,25.8608
1/29/2015,13,171.4608,0.5894,177.5447,20.4405,37.7623,26.2285,26.2168
1/29/2015,14,172.3311,0.8929,178.8904,20.9120,39.4538,26.5392,26.7358
1/29/2015,15,168.5406,0.5979,174.3103,20.6345,43.9750,26.4385,26.6618
1/29/2015,16,108.1028,0.5785,112.3133,20.4470,43.5388,26.2100,25.9507
1/29/2015,17,58.0050,0.5189,61.3174,19.8067,50.6428,25.6093,24.9073
1/29/2015,18,8.4123,0.1529,10.4974,18.4767,57.5420,23.9197,22.8263
1/29/2015,19,-1.4181,-0.0491,0.3721,16.7742,66.3655,22.2050,21.0795
1/29/2015,20,-1.3616,-0.0032,0.3582,15.5800,72.2923,21.0555,19.8373
1/29/2015,21,-1.4419,-0.2779,0.3560,14.9047,77.0287,20.3253,19.0808
1/29/2015,22,-1.3987,-0.4166,0.3008,14.5277,78.5682,19.8050,18.5983
1/29/2015,23,-1.3617,-0.0848,0.3539,14.5042,80.1563,20.0360,18.8150
1/30/2015,0,-1.4552,-0.3754,0.3476,14.5858,80.3975,19.6490,18.6838
1/30/2015,1,-1.4263,-0.4514,0.2406,15.5912,74.0688,20.5615,19.3743
1/30/2015,2,-1.6962,-0.7010,0.3359,15.3225,75.5980,19.9128,18.8788
1/30/2015,3,-1.3808,-0.4305,0.3018,14.2968,84.5633,18.6640,17.6453
1/30/2015,4,-1.1715,-0.4007,0.2824,14.0067,87.8167,18.5155,17.6835
1/30/2015,5,-0.7996,-0.4305,0.2101,14.1657,85.7917,18.1915,17.6258
1/30/2015,6,-1.1366,-0.4124,0.2914,14.4058,85.0700,18.6223,17.9537
1/30/2015,7,-1.3719,-0.4305,0.3502,14.7777,82.5917,18.9830,18.0803
1/30/2015,8,1.2868,-0.4713,3.1553,15.1708,82.0662,19.4313,18.3405
1/30/2015,9,17.5606,-0.4240,19.9076,15.6015,78.3575,20.1937,18.8507
1/30/2015,10,59.5117,0.1315,61.4954,15.4313,79.4250,20.7225,19.3852
1/30/2015,11,52.3726,0.4150,54.5719,15.7177,73.4200,21.3167,20.1195
1/30/2015,12,64.1852,0.2997,66.5487,14.5732,80.6098,20.0117,18.9728
1/30/2015,13,87.7579,-0.0470,89.4594,14.1042,86.7417,19.0622,18.2120
1/30/2015,14,168.1068,0.2505,169.0571,14.8195,85.9317,19.7707,19.2882
1/30/2015,15,109.8334,0.4153,112.9352,15.3540,81.1465,20.9830,20.3393
1/30/2015,16,24.4664,-0.0780,25.5222,14.5367,87.8650,18.9405,18.5082
1/30/2015,17,6.5287,-0.0543,7.8047,13.9172,93.2117,18.8812,18.0418
1/30/2015,18,1.5639,-0.0458,3.4017,13.5802,94.2483,19.0228,17.8053
1/30/2015,19,-1.5029,-0.3338,0.3502,13.4335,93.4833,18.7858,17.4782
1/30/2015,20,-1.5543,-0.3451,0.3434,13.2875,93.2767,18.5925,17.3118
1/30/2015,21,-1.5473,-0.3054,0.3436,13.2510,92.6017,18.5800,17.2882
1/30/2015,22,-1.6381,-0.0246,0.3559,12.7413,92.8200,18.1265,16.8063
1/30/2015,23,-1.6891,-0.3354,0.3451,12.3195,91.4150,17.5608,16.2458
1/31/2015,0,-1.7149,-0.2494,0.3535,12.1070,92.4367,17.5512,16.1625
1/31/2015,1,-1.6999,-0.1393,0.3546,11.7897,94.2533,17.4157,16.0253
1/31/2015,2,-1.7151,-0.1919,0.3545,12.0442,93.5467,17.6723,16.1533
1/31/2015,3,-1.7145,-0.0022,0.3582,12.3045,91.7300,17.9388,16.3935
1/31/2015,4,-1.7886,-0.2435,0.3582,12.1377,92.1217,17.7080,16.1705
1/31/2015,5,-1.7921,-0.2990,0.3582,12.0727,91.0817,17.5987,16.0527
1/31/2015,6,-1.7044,-0.4127,0.3582,11.7832,90.7117,17.1162,15.6758
1/31/2015,7,-1.6864,-0.3296,0.3582,11.5005,91.4600,16.6662,15.4783
1/31/2015,8,1.4716,-0.2596,3.4538,11.2848,90.1317,16.4310,15.0795
1/31/2015,9,24.8947,-0.3393,26.7109,11.5973,88.6483,16.7467,15.2798
1/31/2015,10,87.5861,0.0859,89.0835,11.5593,89.2533,17.0740,15.6708
1/31/2015,11,94.2790,0.3266,95.9884,11.4215,88.4200,17.0182,15.6278
1/31/2015,12,209.7266,2.7764,207.9103,11.8067,87.3317,17.5185,16.3730
1/31/2015,13,246.9332,1.0983,247.8952,12.9583,82.0302,18.5702,17.8472
1/31/2015,14,111.8548,0.2952,113.7150,13.2445,79.1328,17.4092,17.8878
1/31/2015,15,53.1118,-0.0761,54.7711,12.6235,86.3540,17.1722,16.7953
1/31/2015,16,33.9402,-0.2697,34.7352,11.4865,90.0250,15.9542,15.4477
1/31/2015,17,52.3884,0.1150,53.0457,11.7353,84.6767,15.7218,15.9235
1/31/2015,18,19.7408,0.2656,20.7038,11.8275,84.6600,15.8978,16.0597
1/31/2015,19,-0.6141,-0.2913,0.4518,11.7373,85.2183,16.1298,15.8148
1/31/2015,20,-1.4210,-0.4305,0.3582,11.7087,85.3467,16.6313,15.5913
1/31/2015,21,-1.3616,-0.4294,0.3575,11.4915,87.3950,16.6697,15.3608
1/31/2015,22,-1.3628,-0.4178,0.3339,11.8065,86.8400,17.1620,15.6907
1/31/2015,23,-1.3914,-0.4050,0.3576,12.0380,85.4783,17.4458,15.9918
2/1/2015,0,-1.4478,-0.4236,0.3580,11.8630,86.4300,17.1770,15.8498
2/1/2015,1,-1.5253,-0.4305,0.3557,11.9525,87.5300,16.7902,15.6315
2/1/2015,2,-1.5697,-0.4305,0.3563,11.7530,90.1317,16.7808,15.5603
2/1/2015,3,-1.5999,-0.4231,0.3552,11.3918,90.5267,16.4327,15.3398
2/1/2015,4,-1.5036,-0.4115,0.3365,11.0238,92.1183,15.9730,14.9807
2/1/2015,5,-1.5836,-0.3378,0.3571,10.7502,91.2133,15.8410,14.6130
2/1/2015,6,-1.3911,-0.0579,0.3467,10.2203,93.7383,15.6980,14.6113
2/1/2015,7,-1.3183,-0.0494,0.3528,10.0822,93.5467,15.6260,14.5328
2/1/2015,8,9.0235,0.0834,10.1885,9.8252,93.2267,15.3927,14.4298
2/1/2015,9,62.0546,0.3961,63.4366,9.7738,92.3217,15.4973,14.6582
2/1/2015,10,154.9665,0.4488,157.0669,10.2610,90.8133,16.3115,16.0593
2/1/2015,11,235.3802,1.7759,237.8018,11.2207,85.5767,17.5412,17.6725
2/1/2015,12,292.7277,23.7857,279.9161,12.7352,78.2008,19.1745,19.6888
2/1/2015,13,624.1054,495.7433,299.6341,14.8797,67.2965,22.0220,23.8043
2/1/2015,14,679.6246,884.1160,123.3331,16.6202,59.9817,24.3537,25.5305
2/1/2015,15,593.3794,922.7166,79.5615,17.2373,54.3487,24.5668,25.4310
2/1/2015,16,444.8732,880.4572,63.0058,18.8490,46.2702,25.8803,25.8913
2/1/2015,17,255.3015,765.3761,47.9385,19.0285,45.8810,25.5348,24.7275
2/1/2015,18,61.6654,362.1415,22.5436,17.1147,57.9562,22.9110,21.6753
2/1/2015,19,-1.4578,-0.3981,0.7534,14.8635,68.4400,19.8897,18.8352
2/1/2015,20,-1.7021,-0.4305,0.3582,13.9840,72.7335,18.9680,17.9213
2/1/2015,21,-1.7020,-0.4305,0.3582,13.4717,77.6648,18.4058,17.3087
2/1/2015,22,-1.7031,-0.4305,0.3582,13.3687,77.4375,18.3585,16.9570
2/1/2015,23,-1.7813,-0.3845,0.3582,12.4950,80.6287,17.6987,15.9502
2/2/2015,0,-1.6954,-0.4026,0.3582,11.1575,85.9050,16.2567,14.8195
2/2/2015,1,-1.7007,-0.4082,0.3469,11.0112,85.4167,16.1582,14.5423
2/2/2015,2,-1.7023,-0.4026,0.3579,10.4753,86.0783,15.6138,14.1420
2/2/2015,3,-1.7070,-0.4306,0.3576,9.8600,87.4783,15.0537,13.4227
2/2/2015,4,-1.6824,-0.4304,0.3229,9.3830,88.1283,14.5122,12.8408
2/2/2015,5,-1.6928,-0.4172,0.3579,9.1143,85.5817,14.2938,12.9035
2/2/2015,6,-1.6655,-0.4380,0.3576,8.9167,84.3600,13.8815,12.4232
2/2/2015,7,-1.6156,-0.4837,0.3437,9.0022,83.0500,14.1942,12.2920
2/2/2015,8,31.8528,227.4863,13.8126,9.9488,75.9652,15.0203,13.3337
2/2/2015,9,206.9156,722.2649,41.4810,11.0237,71.6567,16.5520,15.4917
2/2/2015,10,405.8369,881.7169,54.1711,14.4123,58.6415,20.3635,19.5912
2/2/2015,11,568.6636,954.0483,60.1945,17.2737,46.4240,23.9383,23.5045
2/2/2015,12,675.7133,986.4247,63.8678,20.5420,34.2477,27.3870,27.5147
2/2/2015,13,717.4773,995.6315,65.5727,22.3403,29.9412,30.1040,30.1305
2/2/2015,14,692.5269,988.5491,65.7364,22.9745,27.8887,30.9050,30.4822
2/2/2015,15,600.6461,954.1130,67.1793,23.7305,26.9623,31.5890,30.6873
2/2/2015,16,455.3375,811.8553,97.5393,22.6092,35.3717,30.0017,28.6240
2/2/2015,17,269.6114,692.7839,78.7225,21.4358,36.1805,27.8413,26.5260
2/2/2015,18,65.0311,278.6660,33.0952,19.5003,45.8905,25.1437,23.8493
2/2/2015,19,-1.3997,-0.4074,1.0882,17.5635,53.5747,22.5877,21.5522
2/2/2015,20,-1.9919,-0.4305,0.3582,16.2945,58.7320,21.2217,20.1535
2/2/2015,21,-1.7526,-0.4305,0.3582,15.3807,63.0678,20.3478,19.1975
2/2/2015,22,-1.7979,-0.4309,0.3582,14.9272,64.8147,19.9148,18.6043
2/2/2015,23,-1.7991,-0.4200,0.3580,13.8282,70.7172,18.9745,17.3125
2/3/2015,0,-1.7020,-0.4303,0.3579,12.6713,76.7712,17.7897,16.2282
2/3/2015,1,-1.7020,-0.4200,0.3541,12.2548,78.1182,17.3370,15.7628
2/3/2015,2,-1.7116,-0.4221,0.3517,12.2055,75.5325,17.3333,15.8128
2/3/2015,3,-1.5852,-0.3755,0.3581,10.8172,78.1215,16.0088,14.6138
2/3/2015,4,-1.4974,-0.4093,0.3457,10.2147,79.3192,15.3705,14.0117
2/3/2015,5,-1.6093,-0.4088,0.3498,9.9625,78.6380,15.1698,13.6490
2/3/2015,6,-1.5570,-0.4189,0.3256,9.8288,78.1775,14.9865,13.4842
2/3/2015,7,-1.5918,-0.4098,0.3583,9.1607,81.3335,14.1963,12.9447
2/3/2015,8,30.5700,180.0296,15.0712,9.5790,77.2678,14.5970,13.0807
2/3/2015,9,207.8768,694.7292,46.7472,11.0187,71.2910,16.5428,15.4872
2/3/2015,10,407.5367,864.4056,60.8270,13.6135,61.6108,19.4822,18.8885
2/3/2015,11,563.1146,923.1621,69.5537,17.1375,49.2723,23.5733,23.2052
2/3/2015,12,676.4222,974.4108,70.1141,19.6360,41.3630,26.7535,27.0808
2/3/2015,13,722.0577,987.2906,71.8774,22.4160,33.5472,29.6997,30.7982
2/3/2015,14,701.0571,986.9301,71.2107,23.9713,25.5285,31.8350,32.2603
2/3/2015,15,609.8702,963.5233,66.6011,24.8093,23.9873,32.7932,31.6717
2/3/2015,16,461.6538,914.2350,58.5654,24.6568,23.4700,31.7472,30.6027
2/3/2015,17,267.8965,786.6224,48.5598,23.8552,25.7130,30.2462,28.9095
2/3/2015,18,62.9512,283.3287,31.8024,21.5223,33.3345,27.1808,26.0362
2/3/2015,19,-1.0938,-0.4148,1.7053,19.3718,43.3283,24.3137,23.2892
2/3/2015,20,-2.3744,-0.4304,0.3581,18.2263,48.2413,23.0163,21.9472
2/3/2015,21,-2.3387,-0.4373,0.3582,17.4462,49.1787,22.3402,21.0885
2/3/2015,22,-2.2284,-0.4335,0.3582,16.6805,53.1367,21.5577,20.1915
2/3/2015,23,-2.0213,-0.4615,0.3582,15.1233,62.5540,20.1535,18.6072
2/4/2015,0,-1.9311,-0.4267,0.3495,14.1068,66.7753,19.1555,17.5167
2/4/2015,1,-1.8181,-0.4305,0.3581,13.2167,67.9337,18.2925,16.7075
2/4/2015,2,-1.7089,-0.3497,0.3582,12.5237,70.4133,17.6018,16.1507
2/4/2015,3,-1.7052,-0.4305,0.3582,11.3983,72.9548,16.4213,15.0892
2/4/2015,4,-1.6991,-0.4270,0.3583,11.0342,70.0037,15.9975,14.5618
2/4/2015,5,-1.7005,-0.4110,0.3506,10.5453,72.0747,15.6827,14.2232
2/4/2015,6,-1.6907,-0.4298,0.3536,10.0623,71.5445,15.0415,13.5643
2/4/2015,7,-1.6450,-0.4239,0.3609,10.0360,69.0452,15.0365,13.5835
2/4/2015,8,35.1426,242.7592,14.5837,9.9373,67.9597,14.9420,13.5343
2/4/2015,9,222.4203,741.0762,47.6914,11.3998,60.1140,16.7512,15.8728
2/4/2015,10,431.9767,890.2769,70.9713,13.9118,49.4995,19.7738,19.3892
2/4/2015,11,579.2763,961.8256,61.1772,17.1227,39.8020,23.6497,23.3805
2/4/2015,12,687.7720,996.8664,64.3932,20.0198,32.3778,26.9922,27.7987
2/4/2015,13,731.3915,1004.3617,67.3574,22.9588,25.2978,30.3293,31.3222
2/4/2015,14,705.9378,999.7085,65.2067,24.6552,21.7698,32.5670,32.4295
2/4/2015,15,616.7114,980.7445,61.6160,25.0960,20.8580,32.7595,31.7770
2/4/2015,16,465.9585,926.5822,55.7738,25.0013,20.7415,32.0057,30.8133
2/4/2015,17,272.5974,809.1025,45.4634,24.2582,22.0540,30.5235,29.3060
2/4/2015,18,72.6807,433.8677,23.1793,22.2880,26.3710,27.8985,26.6683
2/4/2015,19,-1.8623,-0.4146,1.0172,20.0198,32.5835,24.8915,23.8648
2/4/2015,20,-2.3824,-0.4304,0.3581,18.6923,39.0508,23.5238,22.4930
2/4/2015,21,-2.3040,-0.4305,0.3582,17.6305,45.1510,22.4705,21.2348
2/4/2015,22,-2.2804,-0.4566,0.3582,16.7897,48.9613,21.7338,20.2107
2/4/2015,23,-2.1238,-0.4305,0.3582,15.4867,51.1917,20.4398,18.9865
2/5/2015,0,-1.9409,-0.4095,0.3582,13.9077,58.3057,18.9700,17.5763
2/5/2015,1,-1.7970,-0.4191,0.3376,12.8275,64.5250,17.8603,16.2627
2/5/2015,2,-1.8351,-0.4152,0.3564,12.1792,65.9057,17.2603,15.6782
2/5/2015,3,-1.7757,-0.4241,0.3582,11.1085,67.6597,16.1063,14.7917
2/5/2015,4,-1.6940,-0.4229,0.3470,10.3517,67.2387,15.3423,13.9425
2/5/2015,5,-1.6867,-0.4313,0.3352,9.8177,68.3953,14.8693,13.3745
2/5/2015,6,-1.6666,-0.3896,0.2592,10.0618,63.9682,15.0850,13.3780
2/5/2015,7,-1.5558,-0.4545,0.3558,9.6663,64.4043,14.4693,13.1427
2/5/2015,8,38.3934,253.2340,16.6237,10.7423,58.7788,15.6612,14.3247
2/5/2015,9,225.0994,759.5749,43.4789,11.7958,53.4815,17.2578,16.2350
2/5/2015,10,426.4828,910.6254,54.1201,14.5047,48.4230,20.6693,19.9233
2/5/2015,11,586.0433,970.8999,60.8087,18.5715,39.0418,24.8797,24.6747
2/5/2015,12,691.8136,1001.2981,64.2586,22.4088,31.1007,29.3652,29.0043
2/5/2015,13,740.2071,1017.0052,64.5319,25.0508,23.8755,32.3357,31.7885
2/5/2015,14,716.6516,1016.0180,63.2884,27.5188,15.2815,34.7052,34.5508
2/5/2015,15,621.5528,990.2939,60.9401,29.0528,12.8378,36.0897,36.4933
2/5/2015,16,468.2915,931.5475,55.9372,29.6172,11.6237,35.9663,36.2927
2/5/2015,17,271.7147,800.1341,46.9027,29.6198,13.6823,35.5152,35.2870
2/5/2015,18,72.2258,413.6382,24.7002,25.2497,27.8703,31.1957,29.9300
2/5/2015,19,-1.7854,-0.3645,1.1016,22.2623,35.6073,27.2277,26.2445
2/5/2015,20,-2.3453,-0.4963,0.3582,20.9995,38.8448,25.7385,24.4980
2/5/2015,21,-2.3539,-0.4623,0.3582,19.8547,42.9358,24.7425,23.4168
2/5/2015,22,-2.1622,-0.4305,0.3582,18.3117,49.6212,23.2347,21.8570
2/5/2015,23,-2.0697,-0.4305,0.3546,18.1378,47.0315,22.9440,21.3703
2/6/2015,0,-2.1527,-0.4081,0.3577,16.7095,45.1188,21.8108,20.4443
2/6/2015,1,-1.9108,-0.3871,0.3389,16.6037,38.0242,21.4833,20.1008
2/6/2015,2,-1.9371,-0.3729,0.3383,15.6382,39.9495,20.6390,19.2900
2/6/2015,3,-2.0243,-0.3015,0.3518,15.0463,42.1748,20.1635,18.8370
2/6/2015,4,-1.7900,-0.4154,0.3141,14.2782,45.2263,19.1447,17.7722
2/6/2015,5,-1.7969,-0.4208,0.3311,14.4758,41.0095,19.3970,18.0218
2/6/2015,6,-1.7833,-0.3507,0.3173,13.6132,45.1250,18.6463,17.1663
2/6/2015,7,-1.7004,-0.4543,0.2152,14.3737,40.4648,19.1208,17.7085
2/6/2015,8,38.9516,263.5397,15.3388,13.2773,45.3193,18.4197,17.1783
2/6/2015,9,228.4054,766.9418,41.4702,16.0063,34.2020,21.1370,20.3063
2/6/2015,10,431.6683,914.4010,53.9103,18.4110,29.6010,24.1883,23.6793
2/6/2015,11,593.7697,979.6167,60.5433,21.4273,26.2820,27.6802,27.4515
2/6/2015,12,702.7327,1012.4506,64.2170,24.2737,23.2752,31.0872,31.0642
2/6/2015,13,749.3394,1024.6235,65.4940,27.4047,17.1570,34.5543,34.7505
2/6/2015,14,718.4180,1010.4612,66.8161,28.8483,12.4170,36.7728,37.3142
2/6/2015,15,623.4053,982.1740,65.6431,29.9835,11.3890,37.6632,37.5272
2/6/2015,16,405.1174,675.7244,99.2341,29.8367,11.6582,36.5175,36.6778
2/6/2015,17,294.0862,762.7544,80.0695,29.0162,12.6365,35.2018,34.8462
2/6/2015,18,76.6276,430.5357,26.0636,26.2717,18.2282,32.0647,30.8870
2/6/2015,19,-1.7306,-0.3437,1.2218,23.1963,26.7092,28.1755,27.2987
2/6/2015,20,-2.3826,-0.4305,0.3582,21.6075,31.1202,26.4745,25.6423
2/6/2015,21,-2.3388,-0.4305,0.3582,20.7758,31.5307,25.6195,24.3073
2/6/2015,22,-2.3790,-0.5028,0.3582,20.0327,30.7660,24.9030,23.7392
2/6/2015,23,-2.2183,-0.4140,0.3582,17.8065,39.5255,22.8542,21.3377
2/7/2015,0,-2.0873,-0.4304,0.3544,16.7468,43.6735,21.7213,20.2703
2/7/2015,1,-1.9816,-0.4263,0.3582,15.6437,47.1752,20.6830,19.2557
2/7/2015,2,-1.9168,-0.3608,0.3568,14.5538,51.0027,19.6312,18.3180
2/7/2015,3,-1.7930,-0.4305,0.3133,13.7135,53.0933,18.6587,17.2358
2/7/2015,4,-1.7174,-0.4193,0.3499,12.7772,55.7168,17.9283,16.3920
2/7/2015,5,-1.6931,-0.4306,0.3000,12.3870,56.4837,17.4048,15.8260
2/7/2015,6,-1.7601,-0.4306,0.3255,12.4395,53.7430,17.4918,15.9943
2/7/2015,7,-1.7003,-0.4373,0.3738,11.6905,56.8492,16.7257,15.2682
2/7/2015,8,40.8957,269.8101,15.8173,11.7958,55.3995,16.8107,15.4208
2/7/2015,9,232.8912,772.5111,41.8680,12.8542,52.0108,18.1758,17.2515
2/7/2015,10,437.7304,920.9011,53.6560,16.4450,40.2863,22.2357,21.5378
2/7/2015,11,599.9710,985.8489,59.9908,19.7073,31.8383,26.1945,25.8898
2/7/2015,12,708.5828,1018.2052,63.1195,22.7788,26.5958,29.7533,30.3850
2/7/2015,13,754.1805,1029.0783,64.4703,25.7897,19.7322,33.3605,33.9148
2/7/2015,14,727.3349,1022.6110,64.2649,26.4575,18.1075,34.7328,34.2455
2/7/2015,15,634.8354,1003.9841,61.0662,27.0375,13.5697,34.6355,34.3757
2/7/2015,16,482.4399,953.7366,55.9039,27.6532,12.3600,34.8352,33.9345
2/7/2015,17,289.3316,846.2439,46.2220,26.5268,11.7035,32.9653,31.7352
2/7/2015,18,83.7581,491.2230,25.0111,24.5623,13.8622,30.2112,28.9612
2/7/2015,19,-1.8600,-0.3787,1.3532,21.8770,19.5338,26.7748,25.8580
2/7/2015,20,-2.4137,-0.4305,0.3582,20.0935,27.2720,24.9347,24.0390
2/7/2015,21,-2.3828,-0.4305,0.3582,19.0018,32.3293,23.8058,22.8668
2/7/2015,22,-2.3828,-0.4305,0.3582,17.7645,34.4857,22.5937,21.3858
2/7/2015,23,-2.3811,-0.5355,0.3582,16.6782,36.6495,21.4950,20.1228
2/8/2015,0,-2.1129,-0.4305,0.3533,14.6212,44.3130,19.6278,18.1660
2/8/2015,1,-2.0830,-0.4248,0.3580,13.7093,48.3248,18.7383,17.1532
2/8/2015,2,-1.9197,-0.4102,0.3265,12.4892,52.6815,17.5898,16.1118
2/8/2015,3,-1.8529,-0.4246,0.3163,11.6763,53.4912,16.7007,15.1625
2/8/2015,4,-1.8403,-0.4431,0.3578,10.8917,54.9320,15.8252,14.4383
2/8/2015,5,-1.7432,-0.4287,0.3574,9.9117,58.0212,14.8712,13.4173
2/8/2015,6,-1.7072,-0.4663,0.3573,9.5563,58.1693,14.3748,12.9363
2/8/2015,7,-1.6750,-0.4560,0.4035,9.5550,53.5653,14.2970,13.0675
2/8/2015,8,44.1229,294.0480,15.9785,9.6030,51.6093,14.5562,13.1243
2/8/2015,9,239.9077,791.8023,41.2015,10.8738,47.9963,16.1965,15.2497
2/8/2015,10,443.8076,929.0817,52.3895,14.7572,34.3492,20.8080,19.9447
2/8/2015,11,605.5931,991.7107,58.6558,19.1467,24.2527,25.5997,25.2540
2/8/2015,12,716.1857,1026.4938,61.7279,22.6525,17.9082,29.7758,30.0967
2/8/2015,13,760.5057,1034.1963,63.1687,25.3120,13.2988,32.7885,33.5740
2/8/2015,14,731.4233,1026.5187,63.0529,26.9482,10.9595,35.0637,34.9173
2/8/2015,15,635.6658,1000.2808,61.0915,27.0853,11.8180,35.0118,33.7812
2/8/2015,16,482.5915,944.6465,56.4072,26.1337,16.6150,33.2627,31.7962
2/8/2015,17,288.4789,829.7042,46.9046,25.1438,20.2678,31.5083,30.0548
2/8/2015,18,84.9473,482.5511,25.7587,23.6977,24.4512,29.3788,28.0753
2/8/2015,19,-1.5198,-0.3697,1.3927,21.3858,29.5982,26.3325,25.3182
2/8/2015,20,-2.3824,-0.4305,0.3582,19.9052,34.6003,24.7630,23.5803
2/8/2015,21,-2.2842,-0.4305,0.3582,18.8823,37.9102,23.7030,22.2358
2/8/2015,22,-2.1227,-0.4305,0.3535,17.6043,41.8325,22.5982,21.0423
